original,abbreviation,count
storytelling,stor-tell,1
profanity,prfnity,1
titillating,TITLTNG,1
experiments,expts,1
endpoint,ndpnt,1
flowered,flowered i do not like,1
falsetto,flsto,1
inauguration,ingrtn,1
excitedly,xctdly,1
constancy,knstnc,1
precocious,preco,1
aspiration,aspitn,1
nonproliferation,nonprliflatn,1
exclusively,xclsivly,1
prepared,prepd,1
misunderstanding,msudrtdng,1
stapleton,stpltn,2
legendary,legy,1
squandering,sqndrng,1
shivering,shvrng,2
straying,strying,1
traumatized,tx,1
signifiers,sgnifyers,1
grandeur,grndur,1
acrobats,acrbt,1
iconographic,icngrafc,1
criticizing,crtcizing,1
theatrics,thrcs,1
moustache,tache,1
progressively,prog,1
elevation,Elevtn,1
prodigal,prod,1
murderous,mderous,1
perceptible,percep,1
pancreatic,pncretc,1
presents,pres,1
investigative,inquire,1
guidebook,gdebook,1
astounding,astdng,1
berliner,berlnr,1
paragraphs,pgraphs,1
prolonging,prolongg,1
ambulatory,ambuly,1
universe,univrs,1
starfish,strfsh,2
confidante,cnfdnt,1
excusing,excsing,1
constellations,cnstlatn,1
enrichment,enrch,1
nationals,nationls,1
honeymoon,honmon,1
cupboard,cupbrd,1
eisenhower,ike,1
mickelson,mcklsn,2
carriers,carry,1
nutrient,nutrnt,2
symbiotic,symbiotc,1
bestseller,bstsllr,1
experiments,exmts,2
internalize,intrnalyz,1
emperors,em,1
deformed,dfrmd,2
intangibles,INTNGBL,1
reminiscence,remembering,1
deliveries,deliver,1
bitterness,btrns,1
formless,frmlis,1
nutrition,ntrn,1
olympics,olymps,1
announcement,nouncie,1
paralysis,pryls,1
roundness,rndns,1
discovered,Dscvrd,1
belittling,blttlng,1
masterpieces,MTPCS,1
courageously,bravely,1
selenium,slnm,1
internationally,intly,1
carcinoma,crcnoma,1
switched,swit,1
march/april,mar/apr,2
tranquillity,trnqulity,1
infiltrate,inflte,1
terrifying,terrif,1
conjuring,cnjrng,2
talkative,tlktiv,1
academically,academi,5
industrialized,indlized,3
uninvited,uninvd,1
earthworms,eartwms,1
sheltering,sltng,1
groceries,grocrs,1
pestered,Pstrd,1
riverbanks,rvrbnks,2
hargrove,hargrov,1
daydream,imagine,1
permanente,perm,1
unanimous,UNAN,1
spattered,spt,1
dishwasher,Dshwshr,1
jordanian,jordan,1
terminal,term,1
succession,Succesn,1
embargoes,embgos,1
villainous,vllns,1
crinkled,crnkld,1
manipulation,manpultion,3
compartment,compartment,1
manipulation,manplton,1
infractions,infrctins,1
forecasting,f-castng,1
colonels,COL,2
dealership,delrshp,1
bluebird,blubrd,1
complies,complies,1
summarizes,sumrizs,1
inhabits,inhbtnts,1
misinformed,X-inf,1
propeller,prplr,1
paragraphs,PRGHS,1
prospecting,prscptg,1
shatters,shtrs,2
puzzling,puzzlng,1
pretensions,preten,1
auerbach,aurbsh,1
pacifier,pacifi,1
congresswoman,congrss,1
subsequent,ssbqnt,1
interacts,intracts,2
appreciatively,apprecively,1
glowered,glowrd,1
exploration,explor,1
tasteless,TASTL,1
loosened,loosend,1
barbarian,bbrn,1
pathetic,pthetic,2
substandard,SUBST,1
colonies,COLNS,1
enrichment,nrchmnt,1
importation,Mprtatn,1
expeditions,expedns,1
typifies,typifis,1
skyrocketing,skyrktg,1
firefighters,frefghtrs,1
solemnity,Slmty,1
backgrounds,bckgrunds,1
weightlessness,wghtless,1
permeated,meated,1
substances,SBT,1
armistice,armist,1
amphetamines,Amftamins,1
molinari,molnr,1
replicating,repli,1
terrorizing,terrzing,1
brownstone,bnstn,1
wildlife,wldlf,1
essayist,sayist,1
bestsellers,bstsell,1
poindexter,Pd,1
bastille,bstille,1
fireworks,fr,1
affidavit,aff.,1
elevation,ELVT,1
victories,victries,1
manufacture,manufac,10
forensic,Frnsc,1
ultralight,ultlts,1
charitable,chrtbl,1
zucchini,zucini,1
deprivation,dprvtn,1
reserves,rsrves,1
cognitions,cgtions,1
multinationals,mltntnls,1
archaeology,Archlogy,1
proportionate,prprtonate,1
punctuate,puntuat,1
demarcated,dmcd,1
genetics,gntcs,2
visualization,visulzn,1
conspired,cnspred,1
lineages,lings,1
medalists,mdlist,1
unfinished,ufined,1
mastercard,mstrcd,1
formulae,frmlae,1
tightest,tghtst,1
resonances,resnces,1
tailhook,tlhuk,1
lighthearted,ltd,1
conglomerates,Cnglm,1
attributing,atribut,1
amplified,ampfied,1
elucidate,elucid8,1
popularly,poplrly,1
invigorating,invig,1
complicated,complctd,1
multiplier,mltplr,1
forwarding,fwdg,1
explorations,explor,2
kindergarten,kindrgarden,2
undisputed,undsptd,2
refreshing,refreshin,1
plausibly,plusibly,1
reaffirmation,refrmtn,1
accelerating,accelrtg,1
association,asoctn,1
handshakes,hanshak,1
distinctive,dstnctv,1
seatbelt,stblt,1
culturally,cltrally,1
comprised,cmprisd,1
discounted,Disc,1
literacy,reading,1
smattering,smtring,1
unscheduled,unsch,1
sluggish,lifeless,1
animating,anmtng,2
collaborating,cbt,1
wizardry,WZD,1
instances,Instnce,1
rewrites,REWRTES,1
integrate,grate,1
transportation,trans,7
serviceman,servman,1
escalates,scalts,1
storehouse,sths,1
watercress,wtrcrs,1
theocracy,thcrcy,1
apotheosis,apoteis,1
disquieting,disqting,1
exhortations,exhortns,1
promotional,pmtnl,1
nakedness,nkdnss,1
exporters,sptrs,1
diseased,dseasd,1
makeovers,mkovrs,1
reminisce,remnsce,1
hermeneutic,hermntic,1
testified,tstifd,1
isabelle,isbel,1
offscreen,offscr,1
irrigated,irrgtd,1
flustered,flustrd,2
discriminates,discmnts,1
conspired,cnsprd,1
sixteenth,sth,1
projectile,proj,1
intrigued,ntrigd,1
resident,residnt,1
shortfall,srtfl,1
freebies,frbees,1
acknowledges,acknowledge,1
coalitions,clthns,1
aggravate,Aggrvte,1
bypassing,bypass'g,1
redouble,redbl,3
faculties,faculty,1
effective,effec,1
obsessions,obssns,1
internationally,intern,2
sunnyvale,snnyvle,1
equivocal,quivocal,1
torturing,trtrng,1
receptivity,recep,1
modernizing,modizng,1
attributing,Attrbtng,1
invoices,invces,1
inducement,indcmnt,1
congresswoman,congwoman,2
signalled,signaled,1
ergonomic,ergonomic,1
vastness,vastnss,1
dumbstruck,dumbstk,1
collectible,Cllectble,1
protrude,prtd,1
tampering,tamprin,1
raincoat,rnct,2
expatriate,EPTT,1
riskiest,rkst,1
sotomayor,SOTO,1
gravestone,Gravstne,1
connelly,conly,1
chauvinism,chauvn,1
hospitable,hospible,1
screamed,SCMD,1
tasteless,tsteless,1
editorials,editals,1
monotone,monotn,1
applicants,Aplcnts,1
sustainability,stnblty,1
corvallis,crvls,1
unsettled,unsttld,1
silverman,silvrmn,1
commuters,muters,1
unwillingly,obstinate,1
importer,imprtr,2
perpetually,pptally,1
mosquitoes,mosqto,1
irritates,iritats,1
forensic,Fornsc,1
coworkers,cwkr,1
criticize,CTZ,1
expulsion,explson,1
unknowable,unknwble,1
adventuresome,adventur,1
outmoded,otmdd,1
ordnance,when your ordnance is all good,1
excusing,xqsng,1
siberian,sibrn,1
rehabilitative,rehbllitatve,1
weinberger,wnbrgr,1
unreliable,unreable,1
coordinators,coordntrs,1
subscribing,subcr,1
intravenously,intravnsly,1
analytically,anltcale,1
blossomed,blssmd,1
counterbalance,cntbal,1
compulsory,req'd,1
observatory,observa,1
genomics,Gnomcs,1
brighten,bhtn,1
velocities,velocits,1
outcasts,Ocsts,1
relentless,rlntles,1
paragraphs,PARAGPHS,1
perennial,PRNNL,1
investigate,IVT,1
criminals,crmnals,1
caroline,caro,1
treasure,Tresur,1
magnificence,Magnifcnce,1
trumpeter,trumptr,1
centenary,cntnary,2
contends,cntnds,1
switchbacks,swtchbck,1
tributes,butes,1
manipulation,manip,7
vegetative,vgetatv,1
europeans,europns,1
powerpoint,ppt,1
premonition,PREM,1
formative,forma,1
hallowed,hllwd,1
provocatively,provocitvly,1
midwives,mdw,1
unambiguously,unmbgsly,1
filigree,filgre,1
machined,machn'd,1
intensifies,intenses,1
harnesses,hrneses,1
endorsed,endsd,1
emulating,emultng,1
snobbery,Snbry,1
mobility,mblty,1
slaughtered,slgtrd,1
expressway,expy,1
unaccountably,unacctably,1
emblematic,emblmtc,2
misunderstood,misundrstd,1
dictatorship,dictato,5
difficulty,dffclty,2
disorientation,dsrntatn,1
fisheries,fish,1
rubenstein,rbnsten,1
hermeneutic,hermenneutic,1
bulldozers,bdoze,1
peacekeepers,pcekppers,1
prodigal,prodl,1
chauvinism,chavsm,1
comforted,cmfrtd,1
manipulator,mnltr,1
geithner,gthn,1
columbus,clombus,1
stabbing,Stbng,1
gravitational,gravy,1
commensurate,cmmsu,1
summarized,SUM,1
intending,ntndng,1
frustrations,frustr.,1
constricted,constrctd,1
unhooked,unhk,1
unbeknownst,un be know,1
ironclad,irncld,2
antisocial,ntso,1
escalated,ecltd,1
maneuvering,manuvrng,1
analysts,anlyts,1
terrifying,TEFY,1
professorial,prfssrl,1
scaffolding,SCAFNG,1
palpable,plpble,1
francois,FRNCS,1
solitaire,slitair,1
standings,stding,1
cellphone,clphn,1
trampoline,tmplne,1
selfishness,slfshns,1
michelangelo,michlnglo,1
suggesting,sgsting,1
impressions,imps,1
anonymous,anon,1
disjointed,dsjntd,1
illegitimacy,illgtm,1
airfield,a field,1
overcoming,ovrcmng,1
effluent,eflt,1
geothermal,geothrml,1
possibilities,posbts,1
matriarch,matrch,1
offensive,offend,1
diverted,dv,1
olympics,Olyp,1
succeeding,succdg,1
houstonians,hustonins,1
granddaughters,grddghtrs,1
resonances,resnonces,1
simulates,sims,1
demoralizing,dmrlzng,1
certitude,ctud,1
couriers,cour,1
unlatched,open,1
flogging,flg,1
registering,RGRG,1
backdrops,bkdrps,1
researcher,resrchr,1
streamlining,stmlg,1
socialization,socialaz.,1
rottweiler,rotty,1
threatening,Threatning,1
intensifies,ntensfys,1
instructional,instrctnl,3
undergraduate,undrgrd,10
jennifer,jennfr,1
constructivist,constructiv'st,1
rosemary,rosmry,2
emphasize,emphas'ze,1
assignments,assigmts,1
verdicts,verd.,1
strength,strgth,2
accompaniment,accomp,1
tantrums,tntrms,1
statements,stmts,1
restriction,rstrctns,1
cropland,crplnd,2
nameplate,name,1
retraction,ret'n,1
intimately,Intim8ly,1
cavities,cavit's,1
plugging,plggng,1
advocating,advctng,1
indonesian,indonesn,1
archeology,archeo,1
dissolve,dsslv,1
environmentally,envrly,1
rendered,rndrd,2
landlady,lndldy,2
decentralized,dectrlzd.,1
basements,bsmts,1
overexposed,ovxps,1
keystone,kystn,1
humphrey,hmprey,1
reaffirmation,reaffn,1
namesake,nmsk,2
partnerships,partnshps,2
projects,prjcts,1
inexperience,inexp,1
subtests,subts,2
comprehension,cmprhns,1
canisters,canistrs,1
congregations,congregashun,1
philanthropy,philthrpy,1
disinclined,disinc,1
ointment,otmt,1
emeralds,emrlds,2
armistice,rmstce,1
listlessly,lislesly,1
anaerobic,anrobic,1
boundaries,boundres,1
tribunals,trib,1
geographically,geogly,1
windshield,wndshild,2
judicial,judcl,1
bulldozers,doze,1
exterminated,extmntd,1
backyards,bckyards,1
oftentimes,oftntms,2
conductivity,compatibility,1
unprotected,unpteted,1
plantations,plntatn,1
vampires,VMPRS,1
ascertain,acertin,1
deletion,dltn,2
diversion,dvrsn,1
scheduled,shedld,1
photogenic,PHTGNC,1
renewing,renwng,1
cleanliness,cleaness,1
embarrassingly,embrsg,1
paramedic,paramdic,1
championed,champned,1
slovenia,slv,1
techniques,technqs,1
combustion,combust,1
cripples,crips,1
neuromuscular,nuromsclr,1
decadence,cadence,1
gottlieb,gtlieb,1
adventurers,advntu,1
curvature,crvtr,1
boundaries,Bundries,1
occupant,okupnt,1
makeover,makeup,1
punctuate,Pntuate,1
disarray,dsray,1
ruthlessness,ruthl,1
ballooned,BALONED,1
injurious,injrios,1
electrical,ele,1
monochrome,monocrme,2
educates,educs.,1
universe,uvrs,1
reportage,reportage,1
militant,mlitnt,2
paternal,p'nal,1
direction,drectn,1
inflammation,infmmt,1
maintenance,mntnc,1
incident,ICDT,1
nationalize,nat,1
quarries,Qrys,1
hyacinth,hycnth,1
chagrined,chagr,1
oppressors,oppressrs,1
repatriation,reptrtn,1
womanhood,wmnhood,2
disquieting,disqtng,1
underlines,ndrlns,1
cumberland,cmbrlnd,1
breeches,brch,1
horseshoes,hrseshoes,1
cranberries,crnberies,1
occupied,ocpd,1
inertial,inerl,1
transitory,Trnstory,1
database,dbs,1
unabomber,unabmbr,1
claremont,cl'mont,1
recoveries,recovery,1
befallen,bfalen,1
marginalized,mginlzed,1
trustworthy,trustworthy,1
jostling,jolng,1
masturbation,mstrbtn,2
guidebook,gdbk,1
examined,examed,1
miniscule,mnscl,1
watchman,wtch,1
kuwaitis,kwts,1
spattered,spat,1
headliner,hdlnr,1
glowered,Glwd,1
unexpectedly,unxpct,1
immunity,imty,1
ambulatory,ambtry,1
admitted,admtt'd,1
contained,Cont'd,1
rocketing,rocktng,1
ticklish,ticlsh,1
kevorkian,Kvtkian,1
unleashing,unlshng,1
monstrosity,mostrsity,1
freaking,frking,1
showplace,shwplc,1
sweatshirt,awatshrt,1
broadside,BS,1
horseman,horsman,1
darkness,dknss,1
relating,rltng,1
banality,nality,1
allentown,allntwn,1
centralized,centrlzd,1
omnipotent,immortal,1
advantage,advan,1
wolfowitz,wlfowitz,1
convulsions,cnvls,1
absolutist,absltst,2
mishandling,mshdling,1
experiential,xprential,1
weinberger,wbg,1
extraordinary,xtrdnary,1
examined,exam,1
disobedience,dobdience,1
categories,atgs,1
decentralized,decentralized,1
unhurried,unhur'd,1
complements,compment,1
stringer,stngr,1
overwork,ovw,1
paparazzi,Pprzzi,1
actively,actv,1
archived,archvd,1
psychedelic,Psych,1
catapulted,hurl,1
fluorescent,floscent,2
endorsed,endrsd,1
spectroscopy,spectrcpy,1
transports,Trnsprts,2
humphrey,humphrey,1
ejection,ejctn,1
repulsed,RPLSD,1
rewriting,rewrtng,1
planters,plntrs,2
turbines,trbns,1
destinies,dstns,1
memorizing,memrzg,1
fragments,frgmnts,2
democratization,demzation,3
inducted,ind,1
geographically,geogcly,1
automotive,automot,1
doomsday,doomsd,1
mixtures,mixts,1
chagrined,chgrn,1
breathless,batls,1
machines,mchs,1
dictatorship,dictatshp,1
arousing,arsing,1
linkages,linige,1
cupboard,cpbrd,1
nonreligious,atheist,1
benefactors,bnfctrs,1
preschoolers,preschools,1
wanderer,wndrer,1
alleging,allgng,1
parkinson,prkinsn,1
threaded,thrded,1
swashbuckling,swshbklng,1
shortcuts,shrtcts,2
caterers,caterers,1
spherical,sercl,1
jurisprudence,jrsprdence,1
saxophone,saxo,1
perpetuity,PRPTUTY,1
unruffled,unrffld,1
harvesting,hrvstng,2
causative,cstve,1
catheter,cath,2
predominated,prdmnatd,1
obstruction,obstrucn,1
flinging,flnging,1
primordial,prim'rdal,1
chauncey,chncey,1
individualistic,individual,1
disarray,Dsaray,1
interrogating,Intrgtg,1
transcriptions,trnscptns,1
roadside,Rdsd,1
variability,variab,1
freshman,fr,1
windshield,wdsld,1
federated,federtd,1
pummeled,pmmled,1
inherits,inherit,1
paraphernalia,prphnlia,1
perceived,percvd,1
invention,INV,1
rearview,rearvw,2
multimillionaire,multmillo,1
disallowed,dsllwed,1
missouri,mi,1
valparaiso,Valparaiso,1
multifaceted,multi,1
dramatize,DMT,1
peacekeepers,peackprs,1
commonly,commly,1
distinctive,distnctv,1
policeman,plicemn,1
proportionate,prprtnte,1
wrestlers,wrstlrs,1
populism,popul'sm,1
elucidate,elcdte,1
environmentalists,envrnmentalsts,1
conferencing,frencing,1
unplugged,unplugg,1
scooping,scoopng,1
successes,successes,1
reliability,rlblty,1
incidentally,incidtly,1
biography,biogrphy,1
commercialize,cmmlz,1
houstonians,hstonins,1
goodbyes,gobys,1
polished,plshed,1
scoreboard,scrbd,1
heartfelt,hrtfelt,1
substrate,sstrate,1
canterbury,cntbry,1
bludgeoned,bludgeoned,1
windowpane,wndwpan,1
curtained,crtnd,1
deteriorates,detrites,1
plummeted,Plmted,1
verifying,vrfying,1
frothing,forth,1
grassland,grassy,1
crucifix,crucfx,2
doctoring,dctrng,1
depicting,dpctg,2
condensing,condens.,1
collectors,clctrs,1
crippled,Crpld,1
emissaries,emissares,1
crackers,crackrs,1
messenger,msgr,1
rendezvous,rendzvs,1
phonograph,PHONG,1
consideration,Consdrtn,1
conservatory,consvtry,1
underwriting,u/w,1
orchestrated,ORCHRTED,1
enforced,nfrcd,1
operandi,O,1
ironically,the ironically it is so broad,1
ricocheted,rctd,1
declination,declin,1
ammonium,the ammonium does not change,1
simmering,smmerng,1
keyboards,keys,1
doctrine,doctrne,1
northeastern,nestrn,1
imperceptible,Imprcptble,1
survivors,svos,1
july/august,jugust,1
grotesque,grotesk,1
checkered,chckred,1
roulette,rltte,1
concentrate,cnctrte,1
trucking,truckng,1
reentered,rentr'd,1
postcolonial,pstcolnal,1
fulfilling,Fulfilng,1
lyricism,lyrism,1
microorganisms,microorg,1
indignant,indignant,1
breadwinner,bredwiner,1
quicksilver,qikslvr,1
undertaking,untak,1
descriptors,desc,1
leadership,ldrshp,1
bypassing,bypssng,1
applicants,APC,1
composing,cmpsg,1
dimensional,dmenl,1
priscilla,prisila,1
scavengers,scav,1
demonstrators,dmnstrtors,1
unleashing,Unlshng,1
deranged,Dgd,1
appalachians,appal,1
lieutenants,ltnts,1
autopsies,autpse,1
alleviation,avt,1
contends,ctd,1
crawford,crwfrd,2
expiring,Exprg,1
abounded,abnded,3
strikeouts,Strkots,1
filmmaking,filmkng,1
supplements,suppl,1
bargained,brgnd,1
overcook,ovrcook,1
fugitives,fgitivs,1
somberly,smbly,1
comprehension,compreh,7
superiority,superioty,1
nibbling,nibb,2
recurrent,recur.,1
dispersion,DP,1
featured,feat'd,1
fragmented,frgmntd,1
researcher,res'cher,1
persistence,prsistnc,1
prohibited,prohibd,1
accordingly,accrdngly,1
deodorant,dodnt,1
photovoltaic,photov,1
excellent,xlent,1
straddle,STRDDLE,1
mcnamara,mcnma,1
daughters,Daughtrs,1
incumbency,Incmb,1
airliners,airlnrs,2
vampires,vmprs,1
parliamentary,parltary,2
dougherty,dghty,1
abstracts,astracts,1
presents,prsnts,2
obedient,obed,1
unplanned,uplan,1
heartfelt,hrtfl,1
kevorkian,kvorkn,1
rezoning,rezning,1
reputations,reputns,1
inaugurated,inagurt'd,1
tantalizingly,tntlzngly,1
persuasively,psv,1
victorious,vctus,1
purposeful,p-full,1
combining,cmbining,2
learning,lerng,1
eventuality,evntlty,1
unleaded,Nleadd,1
patrician,ptrcn,1
promulgation,promul,1
minivans,minis,1
reminisce,rsmisc,1
watchdogs,wtchdgs,2
plantations,tations,1
eventual,evtl,2
stockbridge,STCKBRDGE,1
complement,complement,1
transmissions,tsmsns,1
scouring,Scring,1
convincing,cnvncg,1
arteries,arte,1
firmament,FMMT,1
blatantly,Bl'tly,1
metaphors,metaphors,1
socialize,sclize,1
murderous,murous,1
unenviable,Unnvibl,1
smithsonian,smithsnn,1
stampede,stpd,1
remedial,rmdil,1
policies,policz.,1
environmentally,viromentale,1
cranking,crking,1
legalistic,lgl,1
vineyard,vyard,1
assignments,assignm,4
profited,profitd,1
industrialized,idtzd,1
propensity,PPT,1
abbreviations,abbrvtns,1
corvallis,crvlls,1
digitized,dgtzd,1
condenses,cndens,1
university,univst,2
extortion,exttn,1
brownsville,brwnsvle,1
pinkerton,pinkrtn,1
extramarital,ex'm,1
retailing,retallng,1
readable,rdable,1
outsized,too big,1
salisbury,salib,1
explicate,xplcat,1
improper,imprpr,1
reliability,Reliblty,1
frustratingly,frstrtngly,1
inhabits,inhbits,1
rigidity,rigy,1
guerrilla,guerila,1
enterprise,entrprz,1
manipulating,mnpultng,1
dyslexia,dslxia,1
consideration,considr8n,1
reticence,retic'ce,1
hypnotic,hypntc,2
obstetrics,obstrcs,1
simmering,smmring,1
whiteness,Whtnes,1
negotiations,negtns,1
fingernail,fngrnail,1
throwing,thrwg,1
interviewee,intrvewee,1
blossomed,blossom,1
abstaining,abstnng,1
bloodbath,bludbth,1
huckleberry,huckbrry,1
straying,stryng,1
cheekbones,chekbns,1
shortcomings,shtcoming,1
indefatigable,indetigable,1
catapulted,Cptd,1
exclusively,xclsvly,1
solidarity,sldrity,1
bluebird,blbrd,1
canoeing,caneng,2
correspondents,cpds,1
simulators,smltrs,1
deflecting,dflctng,1
football,ftbll,1
waitressing,wtresing,1
dimension,dmns,1
alleging,alegin,1
ambiguous,ambig,2
flinging,flingg,1
dictates,dcttes,1
untested,Untsted,1
promotional,PROMO,1
committee,cmte,2
machines,mchns,1
metaphors,metphrs,1
congratulate,Congrtlte,1
glowered,glowd,1
organisms,org,1
occupations,OCPTNS,1
multiplicity,mult,1
prestige,prstig,1
parliamentary,parl,1
radicals,rad,1
placement,placem't,1
beginner,bgnnr,1
enacting,Nactng,1
extracurricular,extcur,1
tweezers,twzrs,2
pacifier,pacifier,1
explorations,expls,1
deformity,def,1
magnolias,mgnols,2
enforcing,enfrcng,1
misidentified,misid'd,1
backtracking,B track,1
deutsche,dt,1
escalated,escltd,1
crawfish,crawfs,1
groaning,grng,1
extraterrestrial,extrater,1
responders,rspnders,1
novelist,author,1
consciences,Cnsnces,1
canterbury,canbry,1
obituary,obtury,1
pastiche,Pasche,1
modernize,mdrnz,1
conferred,conf,1
obsolescence,obslscnce,1
excitable,excite,1
postponing,pstpning,2
impassively,mpssivly,1
whatsoever,watsoevr,1
depressions,dess,1
flattening,fltning,1
interacts,intract,1
folklore,foklor,1
heroically,hrclly,1
sidekick,SDKCK,1
paranoia,prnoia,1
sauerkraut,Srkrt,1
escaping,scpng,1
socialite,social,1
efficiently,eff,1
appreciating,I'm appreciating your proposal,1
attractions,atrctns,1
equanimity,Equan.,1
tutorials,Tutrials,1
emotionally,emoshinly,1
exasperated,exasprtd,1
discredited,dscdted,1
vignette,vignt,1
fillmore,Flmre,1
mechanic,Mec,1
listlessly,listlesly,1
joyously,jysly,2
franklin,frankln,1
bounding,bound_g,1
giraffes,grfs,1
playmates,plymt,1
backpacks,Bkpks,1
narcissism,nrcssm,1
flaunting,flnting,1
coastline,cstline,1
jeopardize,gpardize,1
workmanship,wrkmnshp,1
departments,depts,1
rearranged,rearrngd,1
righting,rtng,2
duration,durtn,1
lighters,lighters,1
overstate,oste,1
remotest,rmtst,1
unpredictable,unpdtbl,1
upraised,uprsed,1
bluebird,blbd,1
ingratiating,ingrate,1
constitution,consttn,1
restaurateur,rstrntr,1
dimension,dim,1
scrubbing,scrubb'g,1
reevaluated,reevltd,1
manslaughter,mnslatr,1
coaching,coach,1
magnesium,magknesum,1
aftermarket,aftrmrkt,1
yugoslavia,ygslavia,1
preacher,PRCHR,1
perpetually,pptlly,1
usefulness,Usflns,1
courtyards,cords,1
bestselling,bstlng,1
creosote,crste,1
itineraries,itners,1
verification,vrifcashn,1
paparazzi,pprzzi,1
attaining,atainin,1
scathing,scthg,2
blinding,blindng,1
unloading,unlding,1
ensnared,enrd,1
librarians,libns,1
arrowhead,ARRWHD,1
dissemination,disemntn,1
evocative,evoctve,1
residency,home,1
quickness,quness,1
realistic,rlistc,2
canceled,cncld,1
circumventing,crcumvntng,1
ponytails,pytails,1
destabilized,dstblzd,1
cheerfulness,chrflnss,1
elaborated,elabrtd,1
figurines,fgrns,1
prosecuted,prosec,1
helpfully,hfull,1
supplanted,sptd,1
preseason,pssn,1
discovers,dscvrs,2
abramoff,abrmof,1
untroubled,untrbled,1
barracks,brraks,1
elective,elctve,1
expansive,EXS,1
cronyism,cronsm,1
philosophies,phlphis,1
collaborative,collab,1
submitting,Submtg,1
emissary,emsry,1
primarily,prmrly,1
stabbing,stabng,1
headnote,headnt,1
stonework,stonewrk,1
rubenstein,rbnstn,1
specialists,spcists,1
archived,archi,1
lawmaking,lmak,1
conscripts,cnscrpts,2
flirting,flrting,1
cottonwoods,CTNWD,1
clumsiness,clmsns,2
virtuoso,vrtuso,1
relentless,rltls,1
preferring,prfing,1
reinventing,rnventng,1
parliamentary,palmnts,1
undergraduates,undrgraduats,4
penetrating,pen,1
shredding,Shrdng,1
reproduced,repro,1
incinerator,incneror,1
venturing,vntrng,1
reference,rfrnce,1
foolproof,flprf,1
maddening,madning,1
memoranda,mmrda,1
neediest,ndiest,1
postulates,ptls,1
streetcars,Stcrs,1
absolutism,abslutism,1
academically,acadmly,1
quiescent,quiescnt,1
mustered,mustrd,1
buffered,buff,1
inaccurately,inacurtly,1
handkerchief,hank,1
succumbing,SUCMB,1
gonorrhea,gono,1
infighting,IFT,1
recession,recession,1
asymmetry,aymtry,1
generalization,genrlisatin,1
brownstone,brnstne,1
democratization,democrtztn,1
incident,Incdnt,1
vertebrae,vertbrae,1
yorkshire,Yokshre,1
restrained,res,1
transferable,tsfbl,1
depreciation,deprec,1
incorporates,INCRPTES,1
disappearing,disapprng,1
commenting,cmmntng,1
continental,cntinntl,1
extortion,extortn,1
separatist,sep'tist,1
freeport,freprt,1
flamboyant,flambt,1
innocuous,nocus,1
torturing,trtu,1
contraception,contion,1
deliberation,dlibrtn,1
released,relsed,1
torpedoes,trpdos,1
attitudes,attitudes,1
separatism,sprtism,1
predicted,prdcted,1
freebies,fr,1
metabolize,mtbolz,1
happenstance,hapstc,1
apartheid,aph,1
perpetrators,perp,1
invoking,Invkng,1
daintily,dainty,1
tortures,torts,1
preschool,Prscl,1
theorize,theerise,1
epitomizes,aptzs,1
doctorates,doctr8s,1
reconsidered,reconsdrd,1
refurbished,rfrbshd,1
unequaled,ueqld,1
douglass,dougls,1
disclaimer,dsclmr,2
punching,pnching,1
canceled,cancld,1
staggered,stggred,1
instructional,instrct,1
communications,commctns,1
nationality,national't,1
perpetuity,prpetuity,1
allocated,alltd,1
perceived,prcved,1
nonbelievers,nonbelevers,1
incinerated,incinratd,1
didactic,didactic,2
converse,cnvrse,1
troubling,trblg,2
hypnotized,hptntzd,1
birdsong,brdsng,2
carleton,cton,1
housekeeper,hskpr,1
surrounded,srrounded,1
slapping,Slppg,1
oscillation,osclltn,1
polypropylene,polpy,1
examining,exmng,1
apologies,plgys,1
commended,comended,1
volunteers,vlts,1
incorrigible,incrrgble,2
interlopers,Ilprs,1
passersby,passrby,1
auditioned,audtned,1
plummeted,plum'td,1
sharecroppers,sharecrpprs,1
anointed,anointd,1
scaffolding,scaffing,1
regrettably,rgrtbly,2
possession,possn,1
transitory,tsty,1
deductive,dedctve,1
requisite,rqusit,1
manipulation,mnpltn.,1
fortifications,fortctns,1
blacklisted,blcklted,1
dominique,dminq,1
handlebar,hndlebr,2
disappearing,dsaprng,2
avalanche,avlnche,1
positing,posit,1
correlation,corlatn,1
honestly,hnstly,1
intimidated,intmtd,1
housekeeper,housekeeper,1
bothering,bodring,1
endocrinologist,endoc,1
attempts,attmpts,2
anthropologist,anthroplgt,1
channeling,chnl,1
celestial,celstl,2
restroom,wstrom,1
seagulls,from so much seagulls you can not,1
institution,insttutn,1
whitewater,WITTER,1
protector,protectr,1
sledding,cddling,1
seasonings,seasons,1
paramedics,prmdcs,1
multifaceted,mltfctd,9
uninvolved,uninvolved,1
indictments,Indcmts,1
recessed,rcd,1
sleeping,ping,1
chauncey,choh,1
reformation,rfrmation,1
reflexes,refxs,1
shortens,shrtn,1
detected,detectd,1
apartheid,APRTHED,1
masterpieces,Mstrpies,1
insisting,instng,3
invitations,invtatns,1
offensive,Ofnsve,1
founders,fndrs,2
fragrance,frgrnc,1
strolled,Strld,1
adirondacks,adrndck,1
quivered,QVRD,1
realized,rl,1
schaffer,schafr,1
announced,anncd,1
doomsday,d'day,1
governmental,govmentl,1
quarreled,qrrld,2
holloway,holowy,1
forgiving,frgvng,1
drizzled,drzld,1
