original,abbreviation,count
menacingly,mncngly,1
inconceivable,ncnceivble,1
compliance,complnce,1
materialistic,mtlstic,1
weinstein,weinstn,2
congratulate,crgratulate,1
bathrooms,bthrms,1
bewildering,bewild'rng,1
dissolves,dslvs,1
jumpsuit,jmpsut,1
percentage,pcentg,1
transplantation,trsnplntn,1
vineyard,vnyrd,2
protective,prtv,1
motorola,mtrl,1
meandering,meandrng,2
stupendous,stupds,1
pasadena,Psdna,1
spokeswoman,Swoman,1
paradise,Pdse,1
costello,cstel.,1
recoveries,recveris,1
propensity,propnsty,1
refractor,refract'r,1
atmospheric,atmsp,1
elegance,eleg,1
toothache,tache,1
dealerships,dlrshps,11
lawsuits,lawsts,1
unusable,unusbl,3
nightlife,clubbing,1
westward,Wward,1
inundated,indated,1
inviting,invtng,2
modalities,modalities,1
repentant,rptnt,1
independent,in pendent,1
ethicist,ethcst,1
villainous,vilns,1
discreet,dscree,1
transportation,transpttn,1
secondarily,scndarily,1
weirdness,wrdness,1
conferred,cnfrd,1
milligrams,mgs,2
highlights,highlghts,1
mounting,mout,1
networking,ntwrkng,1
mechanical,mec,1
emotions,emotns,1
fantasia,fant,1
foreseeable,frcabl,1
principals,princip,4
eggplant,e'plant,1
clumsiness,Clmsins,1
spokespersons,voice,1
ascending,asc,1
fascinates,facnats,1
freshness,fshns,1
winchester,wnchstr,1
whitened,whtnd,1
outcasts,outksts,1
suspected,Susptd,1
ingredients,IGD,1
credentials,creds,1
encouragingly,ncurgnly,1
multifaceted,mulceted,1
emaciated,Emcted,1
metaphorical,mtaforical,1
burlesque,burl,1
novelist,nvlst,1
invalidated,inv,1
alpharetta,alpheta,1
cooperatively,cooptvly,1
infrared,ifred,1
essayist,essyst,1
vaccinations,vaccin,1
anglican,nglicn,1
bethlehem,Bthlhm,1
politburo,poli,1
compliant,cmpliant,1
forgiveness,forgivens,1
cavities,holes,1
socioeconomic,scecnmic,1
politicking,poltckg,1
terrance,terr,1
corridor,cridr,1
simulates,smultes,1
manufacturing,manufac'ing,1
vultures,vult,1
reexamine,rexmin,1
repentance,repentnce,1
geologists,geo,1
manifest,manfst,1
confiscation,cfisc,1
summarized,summrizd,1
computer,cmputr,1
decentralized,decentra,1
nonsignificant,nonsgnifcnt,1
unaccustomed,unacc,1
playroom,playrm,1
medieval,mdval,1
interlocutors,intrlctrs,1
afterward,afard,1
forgiveness,fgvnss,1
significantly,sgnfcnty,1
knockoff,nkoff,1
italians,itals,1
sheepskin,shpskn,1
intended,in10ded,1
foolproof,flprof,1
millennial,millen,1
resentful,resntfl,1
allowance,allw,1
goaltender,gltdr,1
novelties,nvlties,1
fingernails,nails,1
tablespoon,tblspoon,1
generators,genertrs,1
reprimand,reprmd,1
whitewater,rafting,1
plausibly,plausbly,1
indecipherable,Idcbl,1
mistreated,Mstreatd,1
pinstripes,pnstrpes,1
augmenting,augumntng,1
admiration,admirtn,1
teachable,ta,1
requesting,rqsting,1
arteries,artrs,1
mutuality,mutualty,1
forgiveness,frgvnss,1
coefficients,COEFF,1
superconducting,SPRCNDCTNG,1
existence,xstenz,1
seagulls,seagls,1
caregivers,caregvrs,1
onslaught,onslg,1
blackberry,blkbry,1
pomegranates,pomegranats,1
abstaining,abstng,1
confusing,cnfsing,1
lyricism,lrcism,1
mismatched,mmatch,1
fullness,fllnss,1
extending,xtndng,1
meandering,MEANDRNG,1
sidelong,SdLng,1
partisan,prtsn,2
engaging,engagng,1
incontrovertible,ncnttrvtbl,1
wrestling,wrestlng,1
internationally,intl,3
burlesque,brles,1
injecting,injctg,1
discovers,d'vers,1
devoutly,devtly,1
wriggling,rigling,1
cleanups,Clnps,1
robberies,rbries,1
ruthlessness,rthlssnss,1
sobering,sb,1
unstated,unstted,1
fireworks,firworks,1
university,uni,6
ukrainian,ukrn'n,1
recalcitrant,rcalctnt,1
inducement,inducmt,1
manufacturers,mnfctrs,1
immersing,imrsng,2
forensics,rensics,1
diverted,DV,1
stunningly,stnnly,1
reinvent,reivnt,1
acoustics,akustcs,1
fleischer,flishr,1
university,unv,1
thoroughfares,thorofrs,1
cautions,cautns,2
endpoint,endpt,1
compensating,cmpnstng,1
partnering,partning,1
advantageous,advntgeous,1
skinheads,skh,1
womanizer,wmnzr,1
overreact,OVRACT,1
pleasures,Plrs,1
irascible,irascib,1
dialogue,dialogue,1
candidly,cnddly,1
earmarked,em,1
reformation,refrmation,1
styrofoam,STYFM,1
formulating,frmultng,1
yugoslavia,ygslva,1
pedaling,pedle,1
pedaling,pedlg,2
overreact,oract,1
indefatigable,indfgbl,1
observatory,obsvtry,2
prehistory,prhstry,1
anarchists,anrchsts,1
flitting,flitt_g,1
enforceable,enfrcble,1
detecting,dtctin,1
particles,prtcl,1
partnering,prtnring,1
eventuality,evntulty,1
maximized,mxmizd,1
accelerating,acclrng.,1
homesick,hmesck,1
lineages,lineages,1
obituary,Obit,1
experiences,exps,1
arrogantly,arrogntly,1
ministering,minstrng,1
opposition,opp,9
volunteers,volnteers,1
renewing,continue,1
fredricka,fredrca,1
articulates,ARTICLTS,1
absolutism,absltsm,2
euphemistically,ephcy,1
magnificent,mgnificnt,1
subgroup,subgrp,1
frothing,ftng,1
reminder,remin,1
mornings,morngs,1
minimalism,minilism,1
invented,INV,1
depraved,DPRVD,1
frustratingly,frustngly,1
extracting,EXTCTNG,1
choruses,Chrs,1
droughts,dghts,1
aqueduct,Aqdct,1
prompted,prmt,1
playgrounds,playgrnd,1
dominique,dmq,1
dealerships,dealrshps,3
parkinson,prksn,1
kindergarten,kg,2
culpepper,clpeppr,1
painless,painls,1
tantrums,tantrms,1
starfish,sf,1
horsepower,horspwr,1
hesitation,hesitatn,1
toothpicks,tthpks,1
modulation,mdulatn,1
emigration,emgtn,1
chessboard,chsbrd,1
greatest,grtest,1
restaurants,rtrts,1
searched,srchd,1
redirected,rdt,1
lieberman,lebem,1
technicality,Techlity,1
chestnut,chstnt,2
warriors,wars,1
occurring,occrng,1
dissimilar,dsimlr,1
extramarital,xtramrtl,1
aftermarket,aftermrkt,1
octagonal,octgnl,1
transcripts,TRNSCPTS,1
thriller,THRLLR,1
opposition,oppstion,3
extracurricular,extrcrr,7
bounding,bnding,1
musically,musly,1
criticism,crtcsm,1
supplant,supplt,1
imprudent,imprud,1
multiplied,multp,1
infatuated,inftuatd,1
waitressing,waitrsng,1
pressing,prssng,1
sideways,turn,1
increments,incrmnts,1
colonels,cnlc,1
principal,prncpl,1
concurrent,current,1
crystalline,crstallin,1
tiredness,tiredns,2
authority,athorty,1
conniving,conniving,1
encroachment,encroac,1
imminent,IMNNT,1
hitching,htchng,1
microchip,MCRCHP,1
cartwheels,crtwhls,1
somersaults,smrslts,1
unexplored,unxplrd,1
newsroom,newsrm,1
echelons,echlns,1
hinckley,hinkly,1
ethnicity,ethnicty,1
tortures,toru,1
positioning,postionin,1
frustrations,frusts,2
cubicles,cbcls,1
appointee,apte,1
intersections,intxn,1
strategies,Stragy,1
kingsley,kngsly,1
grueling,grulin,1
fulfills,FLFLLS,1
graciousness,gracousnss,1
acquiescence,Aqsn,1
strikeouts,#NAME?,1
franchising,fch,1
anglican,ang,1
theatrics,thtrcs,1
feedback,Fdbk,1
sophistication,sophstctn,1
pleading,pldng,1
weddings,wddngs,2
flitting,ftng,1
dehumanizing,d-humzing,1
surrounds,srnds,1
charcoal,chrcl,3
avocation,Avocatn,1
posthumous,posthum,1
horsepower,hrsepwr,1
lighthearted,lithart,1
exquisite,exqsit,1
naturalized,NTRLZED,1
adventuresome,advntursm,1
vaseline,vasl,1
energizing,engzng,1
accomplished,accplshed,1
heartily,hrtily,1
software,sftwre,1
frequencies,frqncs,1
culturally,cltrlly,2
manicure,manicr,1
superconducting,suprconductin,1
snuggling,SNG,1
nantucket,nantkt,1
aberrant,abrant,2
feinberg,fnbrg,1
reestablishing,rstblshng,1
asymptomatic,asymtmc,1
microorganisms,micorgan,1
smoother,smoothy,1
elaborated,elabd,1
doctoring,docring,1
negligible,nglbl,1
invigorating,nvigratng,1
representatives,reps,1
aphrodisiac,aphrdsc,2
advancements,advancment,1
centrally,centrlly,1
gwinnett,gwi,1
bargained,barg,1
sarandon,sarandon,1
pressing,PRSSNG,1
subcontractor,sbcnttr,1
fulbright,flbrite,1
obscurity,obscty,1
nuisance,nusnce,1
toothache,tothake,1
victorian,victn,1
positional,positnl,1
successes,succs,1
markedly,mkdly,1
silenced,slcd,1
pesticide,pstide,1
repatriation,Reptriashn,1
injustices,injstcs,1
pummeling,pmlng,1
investment,invsmnt,1
francois,francs,1
carcinogens,crcngns,1
inversion,invrsn,1
silverman,silvmn,1
colonization,coloniz,3
explorations,explorat,5
fascinating,fasc'g,1
commercialization,com'zation,1
parliamentary,parliam,4
workforce,wrkfrce,1
peacefully,peasfly,1
escaping,escpg,1
amplitude,ampltd,1
philanthropy,philanthrpy,1
incendiary,inced,1
ayatollah,aytlh,1
suggesting,suggstng,1
experiential,xperinaton,1
dictates,dictate,1
reputations,rputatns,1
bothersome,bthrsm,1
disregarded,disrgded,1
acrobats,acrobt,1
oppositions,opstns,1
connecting,cnnectng,1
crustaceans,CRST,1
firestorm,frtm,1
landfill,lndfll,2
denounce,dnnce,1
insufficient,insff,1
slashing,slshg,1
attracts,attcts,1
classify,clssfy,2
liberator,freedom,1
confounds,confuses,1
wordless,WRDLSS,1
guesthouse,gsthous,1
legalizing,leglzing,1
takeover,takovr,1
euphemism,Epmism,1
grinding,Grndng,1
reynolds,rynlds,1
premieres,prmiers,1
windshield,wndshld,10
palmetto,palm,1
oppressors,oprsrs,1
digitized,dgitzd,1
antigovernment,antigvt,1
spokesmen,spksmen,1
eviction,evction,1
dramatist,draist,1
murderous,mrdrus,1
distraught,dstgt,1
bethlehem,BTHLHM,1
adherence,adhrnce,1
polynesian,polynesian,1
conductors,cndctrs,1
formation,form,1
insurgencies,isgcs,1
polluting,plutng,1
paraphernalia,pphnalia,1
stewards,stewds,1
integrate,Intgrt,1
misusing,Misuse,1
numerically,nmericly,1
quantify,QUANTFY,1
ascribed,ascbed,1
blackest,blkst,1
sartorial,sart,1
cavities,cavtes,1
invisibility,ivpl,1
exemplifies,exelfs,1
undersea,undsea,1
impeccably,IMPEC,1
suspicions,suspcns,1
subdivisions,sddvns,1
manchester,mnchstr,1
intestines,intsnes,1
zuckerman,zckrmn,1
temperatures,peratures,1
consuming,cnsmng,1
constitution,contution,2
counterattack,Countatak,1
newfangled,newfngld,1
assignments,assig,1
undifferentiated,undiferd,1
aggressive,gressiv,1
prescott,prsctt,1
unfailing,unfailng,1
melancholic,mlnchlc,1
overhanging,ovrhngng,1
gravitational,grvtnl,1
inflationary,inflationary,4
strategist,strat,1
claremont,claremont,1
lockdown,lkdwn,1
penalized,pnlzd,1
scavenger,scavngr,1
toothpicks,tothpks,1
makeovers,mkovr,1
backyards,bckyds,1
mainstays,mnstys,1
residence,res,1
salacious,slacus,1
waterman,waterm.n,1
proofread,prfrd,3
goodbyes,goodbyes,1
guantanamo,guant'amo,1
ellington,elt,1
caseworker,caswker,1
diplomatic,dplmtc,1
inflationary,inflatnary,2
subcommittees,subcom,2
conferred,confrd,1
carlsbad,crlsbd,2
asymptomatic,asympt.,1
etiology,etio,1
decentralized,decntrlized,1
democratization,dem,1
uniqueness,uniqunss,1
frequencies,frquncs,1
newsstand,nwsstnd,1
contracting,ctctg,1
stimulate,stmlate,1
exploits,expt,1
puckered,pckrd,2
gingerbread,gingrbr,1
cartoonist,illustrater,1
stakeholder,stkhldr,2
approved,aprrvd,1
federated,national,1
countered,Ctrd.,1
technological,tegical,1
beforehand,befhnd,1
psychedelic,psych,1
utterance,uttrance,1
windowpane,winpan,1
flustered,flstrd,1
dogmatic,dgmtc,1
wavering,wavrng,1
presumed,prsmd,2
formulae,4mula,1
ministerial,ministrl,1
rottweiler,rttweilr,1
readable,Readble,1
intrepid,intrpd,1
unsteady,UNSTDY,1
announced,annoncd,1
restrained,strained,1
antibiotics,antbiots,1
rockland,rl,1
shortens,shrtns,2
overstate,ovstt,1
saxophone,saxph,1
armaments,ARMMNTS,1
irregular,Irrg,1
unsteady,unsty,1
cringing,crinin,1
pathologist,Path,1
transmissions,trnsmss,5
officially,offcly,1
philippine,philpn,1
antarctica,ANTCA,1
communicator,commctr,3
declination,dclnation,1
eyelashes,eylass,1
wachovia,wchovia,1
repentance,Reptnce,1
formulating,frmltng,2
nuisance,nuis,1
harmonic,hrmonic,1
blushing,blshng,1
graduation,graduat,1
empowering,empwring,1
doctoring,doctrng,1
playgrounds,PLAY,1
graduation,gradtn,4
molinari,mlnri,1
concerto,cncrto,2
nomenclature,nomen,2
sartorial,srtral,1
peacefulness,p fulness,1
ordnance,odnc,1
dissolving,dsvng,1
undermining,undrmng,1
trustworthy,trstwthy,1
accumulation,accmltn,1
implanting,impl'g,1
interrelationships,intrels,1
librarians,librs,1
unconstrained,unconstraind,1
congresses,congrs,1
chrysler,crylr,1
ecologists,ecolgsts,1
lightweight,ltwght,1
freighters,frtrs,2
schoolmates,schlmts,1
temperaments,tmprmnts,1
conductors,cdtrs,1
expeditions,expdtns,4
addictions,adictns,1
underrated,undrtd,1
fishbowl,fishb,1
locomotive,lcmtv,2
certainly,Crtnly,1
obituary,obit,1
overreact,overract,1
nationalize,national,1
formative,frmtiv,1
decentralized,decentr,6
mainstays,mains,1
mcfadden,Faden,1
originating,origntng,1
straightforward,strighford,1
shanghai,shnghai,1
meditations,medttns,1
cookbooks,cokboks,1
retailers,retlrs,1
chuckling,chcklng,1
disloyal,dslyl,1
tasteless,tastlss,1
benighted,bnitd,1
budgeting,budgeting,1
expeditiously,xpditusly,1
squadrons,sqrdrns,1
blackmail,blckml,1
travelers,trav,1
recycles,Rycls,1
solutions,soltns,1
preserves,prsvrs,1
popularly,pop,1
propeller,prop,1
crossings,xings,1
misfortune,msfrtun,1
totalizing,ttlzng,1
interpreter,ntrprtr,1
storeroom,storerm,1
homespun,hmspn,1
misshapen,mishap,1
brochure,brchr,1
comprehensive,wide,1
protective,the protective is admirable,1
positing,pstng,1
breakaway,brkwy,1
intravenously,intvensly,1
yardstick,YARDSTK,1
gigantic,ggntc,1
colonies,colnes,1
nightlife,nitlyf,1
founders,fdr,1
interdependent,intdpnt,1
pineapples,pnapp,1
esperanza,esprnza,1
optimized,ptmzd,1
swashbuckling,Swashbklng,1
broached,Brachd,1
electrical,electri,2
fishbowl,fshbwl,1
hurricanes,hrcns,1
honoring,honrng,1
imperceptible,impcep,1
smoldering,SMDNG,1
shrewdly,Shrwdly,1
manufacture,manuf.,1
promulgation,prmlgtn,1
incandescent,INC,1
academically,acadlly,3
ruthlessness,rtlsns,1
deflecting,Dflectin,1
adhesive,hesive,1
puckered,pukrd,1
congregants,CNGR,1
twisting,twist,1
greenwald,Grnwld,1
brezhnev,brzhnev,1
disillusioned,dilued,1
institution,ISTN,1
actuarial,actrl,1
cartwheels,cartwhls,1
additives,additvs,1
strutting,strttng,1
manipulation,manption,1
medalists,mdlts,1
fragmented,fragted,1
caltrans,c-trans,1
baathist,bhist,1
gibraltar,gibltr,1
realization,realztn,1
detective,dtctv,1
subcontractor,subcntrctr,1
falsifying,falsifyn,1
detachable,detach,1
devastate,destroy,1
biopsies,biops,1
percentage,prcntg,1
multifaceted,multfactd,4
briefing,b-fing,1
unleashed,unlshed,1
naturalized,Ntrlzed,1
assaults,asalts,1
manufacture,mftr,2
industrials,indrl,1
enrollments,enrllmn,2
democratization,democrtztion,1
barrington,brngtn,1
marshals,MRSLS,1
ambulances,amblances,1
observatory,obsrty,1
convenient,convenint,1
activate,activt,1
confines,Confnes,1
reprisal,rprisl,1
carleton,clt,1
dealership,ds,1
insufficient,insffcient,1
untapped,untapp'd,1
berliner,berlinr,1
emperors,wmprs,1
accumulation,acumltn,1
vocational,vocal,1
standing,stndng,1
geologically,geolcly,1
mccarthy,mccar,1
primordial,primodl,1
hauntingly,hntgly,1
tantalizingly,tntlzingly,1
imprisoned,imprison,1
youngsters,yougster,1
ineffable,beynd description,1
unabated,unbtd,1
exploration,explrtn,6
decomposed,dcps,1
plundering,plndrng,1
evidentiary,evidntry,1
hauntingly,hauntngly,1
instructional,instrctional,2
declaring,dclrng,1
injunction,ijctn,1
lawsuits,lwsuts,1
accessible,ACS,1
correspondents,corspondnts,1
competent,comptnt,1
socialization,sociali,15
indonesian,idn,1
substitution,sbstit,1
meredith,mrdth,2
applicability,aplb,1
melancholic,melolic,1
interpreted,ntrprtd,1
industrialized,indstrlzd,2
sobering,sobrng,1
asymptomatic,astomtic,1
mechanically,mechani,4
parliamentary,prlmntr,12
reinventing,reinvntg,1
portfolio,prtflio,1
governmental,govmntl,1
assortment,assortmt,1
automotive,automtv,2
frustrated,frstrtd,1
newfangled,nwfgld,1
interval,intrval,1
congresswoman,congressw,1
circumstance,circstnce,1
victorious,viktorus,1
fisheries,fis,1
breakthrough,BT,1
beckoned,beknd,1
ancients,ancient,1
weinstein,wnstn,1
combustion,comstion,1
narrator,na'tor,1
overreacted,ovrctd,1
grasslands,grsslnds,2
allowance,lllwnce,1
doctrine,doct,1
generates,gen,1
exasperated,Exaspratd,1
smithsonian,smthsnn,1
frequencies,frqnces,1
hamstrings,hamrings,1
racially,raclly,1
remember,Rmbr,1
inducement,ndcmnt,1
electrolyte,EL,1
millennial,Milnial,1
dispersed,dispers,1
educationally,edctnlly,1
housekeeping,h'keeping,1
sparking,sprkg,3
envelopes,nvlpes,1
stratification,strtfc'tion,1
overlays,Ovrlys,1
decentralization,dcntrlztion,1
challenger,chalengr,1
olfactory,smell,1
inquiries,inq,1
obedient,obnt,1
aggregate,aggrgt,1
multimillionaire,MUTMIL,1
wisecracking,wisec'kng,1
insurgencies,insrgs,1
liquidated,lquidated,1
gathering,G'ther'ng,1
farcical,frcical,1
modulate,mdlate,1
attitudes,attds,1
depleted,dpletd,1
battleship,bttlshp,2
kingsley,king,1
supplements,spplmnt,1
mechanical,mechncl,1
binocular,Binculr,1
demonstrate,d'strate,1
educationally,edually,1
rockdale,rkdl,1
inflationary,inflate,1
sniffing,sffng,1
untapped,untpd,1
matriarch,Mtrc,1
escalation,ESC,1
ominously,omi,1
earthenware,erthnwr,1
industrial,indtrial,4
tutorials,tutrls,1
unwillingly,unwlgly,1
stratosphere,stra,1
comforted,Cmfrtd,1
subcommittee,subcmte,1
emissary,emss,1
emotions,Emts,1
compartment,compart,5
insights,insyts,1
affiliated,affltd,2
appreciate,APPREC,1
bloodied,stained,1
experiments,exper,6
adhesive,adhsve,1
gonorrhea,gnrha,1
admonishing,admnshng,1
terrance,trnce,1
envelopes,envelps,1
unharmed,unharmd,1
showering,shwrg,1
moderating,modratn,1
fortifications,ftcts,1
zippered,zppred,1
reworked,rewk,1
workbook,w-book,1
nuptials,nuptl,1
adventurers,advntrs,12
superintendents,sptndts,1
middlemen,mid,1
cataloged,ctlgd,1
hindquarters,hindqrtrs,1
experiments,expnts,1
mongolia,mong,1
memoranda,mmrnda,1
generates,genrs,1
degraded,dgrded,1
imitated,mtatd,1
pedophiles,Pedos,1
righting,rightn,1
mountain,mntain,1
coincidentally,concdntly,1
multiplier,mtplr,1
wandered,wndred,1
humanely,hmny,1
inferred,infd,1
adherents,adhernts,1
truthful,TRTHFL,1
acquainted,cncd,1
deregulate,drglt,1
confiscate,cnfscte,1
dumbstruck,dmbstrck,1
unyielding,unylding,2
industrialized,ind.,1
instrumentation,instrumental,2
sparrows,sprow,1
exploration,explora,4
criticism,critcism,1
technological,tech,1
opulence,opulc,1
reminiscence,reminisc,1
assailant,asslant,1
workbook,wrkbk,1
exacerbated,excbtd,1
policies,polics,1
slightest,slghtst,1
cellphone,cllphn,1
effective,fctve,1
inquiries,qrs,1
bastille,btlle,1
eradicated,eradicated,1
repealed,rpeld,1
overseer,ovrsr,1
academically,acdmcll,6
sprawling,SPR,1
handheld,hdhld,1
academically,acdmcly,1
opposition,opp'n,4
improved,better,1
altitudes,alttds,1
schooner,scher,1
sectoral,Sectrl,1
operator,Oper,1
recalcitrant,rec-trant,1
empathic,emp,1
elegance,elg,1
restraining,restraning,1
diameters,diams,1
shivering,Shvring,1
aggregate,aggr,1
canisters,cnstr,1
housekeeper,howskepr,1
sympathy,sympty,1
dispositions,dispo,1
amphetamines,amphtmns,1
refuting,rftng,1
sailboat,slbt,1
evaporate,evprte,1
roulette,rulet,1
babysitting,bbysiter,1
hangovers,hangovrs,1
phenomenally,phnmnly,1
predominated,prdmintd,1
staircases,strcas,1
suspense,spence,1
wastebasket,WSTBSKT,1
filigree,flgre,1
generals,genrls,1
projectors,prjrs,1
relocation,rlctn,2
bemoaning,BM,1
settling,sttlng,2
extracting,xtrctng,1
perceived,pcvd,1
encroachment,encrhmnt,1
suffocating,sfocatng,1
unraveled,unravld,1
march/april,mrch/aprl,1
microorganisms,microorgs,3
clarinet,clrnet,1
populism,popul,1
breached,brched,1
wiggling,wig,1
mishandling,mshndling,1
philosophy,Philphy,1
introspection,introspect,1
recreation,recreation,1
menstruation,MNST,1
marginalized,marg'zd,1
insufficient,nsuffcent,1
handlebar,hndlbr,1
juxtaposition,jxtpstn,1
monogamy,mngmy,1
educating,edctng,1
withdrawals,wdrls,1
traitors,trtrs,1
poindexter,podx,1
christmases,xristmases,1
untroubled,untrbld,1
postponement,pstponemnt,1
permitted,Permitd,1
expeditions,trip,1
pinpointed,ppointd,1
pressing,presin,1
uprooting,uprutng,1
showered,shwrd,1
instrumentation,instation,1
maintenance,mntce,1
welcomes,wlcoms,1
auctioning,aktiing,1
symmetrical,symtricl,1
karadzic,krdc,1
treeless,3less,1
reverberates,rvrbrts,1
decadence,decdce,1
accelerating,acclrtg,2
sensibly,snsbly,1
apartheid,APTHD,1
trustworthy,trstwrt,5
implicating,mplctng,1
accelerating,acclrtn,7
injustices,in-jces,1
feedstocks,fdstks,2
cranberries,crnberrys,1
dismantle,dism,1
excavated,Xcvtd,1
crackers,CRAKS,1
harmonies,hrmnies,1
silhouette,slhett,2
undergraduate,undergr,3
fantastic,fntstc,1
referencing,refncng,1
windshield,windshi,1
passageways,p'ways,1
allowance,allwnc,1
instructional,instruc,3
takeover,TKOVR,1
vigorous,vgorus,1
fluctuate,Flcate,1
investment,invstment,4
expeditions,exped,7
precipitate,pcpt,1
scathing,scthng,1
encouragingly,encingly,1
degraded,dgrdd,2
astrophysics,astphyscs,1
tasteful,tstfl,1
inundated,inudtd,1
combustion,combtn,3
euthanasia,euthn,1
indefatigable,indftgble,1
meticulous,Mticlus,1
obsessions,obs,1
unhooked,unhked,1
archeology,Arcolgy,1
reinvent,renvnt,1
compartment,cmptmnt,2
scrabbling,scblng,1
aftermarket,afmkt,1
kuwaitis,kuwtis,1
invalidated,invldtd,1
wavelengths,wlth,1
antibacterial,antibctrl,1
boneless,bnlss,1
punishing,pnshing,1
wordless,wrdles,1
tireless,trlees,1
harmonic,hrmnc,1
developer,dvlpr,1
overlooked,ovrlookd,1
repentant,rpt,1
subdivision,sbdvsn,1
deregulated,drgultd,1
depreciation,dpctn,1
possibility,pssblity,1
possibility,possblty,1
marrying,MARYNG,1
zuckerman,zckrman,1
inhaling,Inh,1
directive,drctve,1
salacious,salcous,1
ballooning,blloning,1
frothing,frthing,1
cheerfulness,chrfulns,1
irritates,irri,1
refuting,refutin,1
instructional,instruct,1
preeminent,preem,1
etiology,etlog,1
nomenclature,nmclatr,1
benighted,bnited,1
greyhound,ghound,1
fascinated,FND,1
crucifixion,crxfxn,1
anesthesia,anesth.,1
shepherded,shprd,1
auditioning,audtng,1
copernicus,Copnicus,1
celestial,Celestl,1
skyscraper,Skyscraper is good,1
richland,Richld,1
antidepressants,antdprssants,1
snowmelt,s'melt,1
englishmen,englshmen,1
circumstance,circ,8
indianapolis,Inpolis,1
constellations,constellat,3
commuters,c'ters,1
academically,academ,1
harassing,hrssng,1
cinderella,cndrlla,2
stratosphere,stratos,11
biracial,birl,1
conservator,consrvtr,1
mitigation,MTGTN,1
renewable,rene,1
nineteenth,Nintnth,1
equalizer,equlzr,1
uprooting,uprtng,1
frazzled,FZD,1
ascending,ascng,1
dramatized,dmtzd,1
remotest,RMOT,1
forensic,gfg,1
constitutionality,cnstitnalty,1
pardoned,pardn,1
martyred,MRTYRD,1
constitute,consttt,1
forwarding,frwrding,1
listlessly,unsteady,1
cultured,ctd,1
instrumentation,1strenrn,1
dumpsters,DPSTR,1
backdrops,backdrops,1
undertaking,udrtkg,1
investigates,invstgts,1
goldfish,glsfh,1
prospectus,prspctus,1
demoralizing,demorlzg,1
plotting,pltng,1
cassandra,cass,1
vaccinate,vacnte,1
freaking,freak,1
scheduled,scheduled,1
practicality,prcticlty,1
predominated,prdminated,1
microbial,MI,1
complement,cmplmt,1
invention,invntn,1
literacy,litracy,1
reflected,Reflted,1
courageously,crgsly,1
benefitted,Benefited,1
lacquered,lacqrd,1
wainwright,wanwrit,1
backtracking,backtrckng,1
rudiments,rdmts,1
laborers,LBRS,1
quiescent,QSC,1
severance,Svrnce,1
slightly,SLGHTLY,1
electrolyte,electlyt,1
manipulation,mnpulation,1
unchanging,Unchngng,1
rapidity,rapdty,2
weightlessness,wtlesns,1
cleanups,clnups,2
whittled,whtld,1
incandescent,Incadecent,1
gorgonzola,ggnzl,1
synonyms,Syn.,1
theatrics,teatics,1
realized,rlzd,2
individualistic,individualistic,1
tightest,t.est,1
aggregate,agg,1
alluring,alurng,2
equivocal,equvocl,1
intonation,intotion,1
manchester,m'chest,1
extraordinaire,xtrdnr,1
hydrocarbons,hydrocrbns,1
philosophies,phils,1
multiplex,mltplex,1
pressman,prsmn,2
hearings,HRNGS,1
workbook,workbk,1
orchestras,orchras,1
beforehand,bforhand,1
improved,imprvd,1
irrationally,IRATNLY,1
necessities,abrv,1
respectability,rspctblty,1
unharmed,unhrm,1
absolutist,abslutst,1
icelandic,iclndic,1
schwartz,schz,1
predates,PRDTS,1
dicaprio,dcprio,1
pollination,pollin'n,1
coaching,cchng,1
backfire,bkf,1
skyrocket,skyrokt,1
bucharest,bchrst,1
reimburse,reimb,1
educationally,educlly,1
qualifies,QUFY,1
tearfully,trfly,1
reassessment,reassmnt,1
communally,cmnuly,1
principals,prpls,8
fallback,falbak,1
microsoft,mcrsft,1
dressing,drsing,1
immemorial,imemoral,1
confectioners,cnfctnrs,1
observant,obs'vnt,1
slightest,sl,1
headdresses,hdrss,2
overturn,ovrtrn,1
ushering,ushng,1
formerly,frmrly,2
communicator,com,4
judiciously,judsly,1
eminently,emntly,1
charlayne,chrlyne,1
pervading,pervdng,1
instructional,instr,1
antibiotics,antibiotcs,1
earthenware,erhwr,1
churches,churches,1
honestly,htly,1
collaborate,COLLAB,1
scientific,intelligent,1
shrieked,shrked,2
constricted,cnstrctd,1
refineries,refinrs,1
amplitude,amptd,1
discrepancies,dscrpacies,1
detective,detctv,1
feedback,fdbk,2
sheltering,sheltrng,1
disregarded,disreg.,1
spectacles,spctcls,1
birthday,brthdy,3
reaching,rechng,1
stapleton,stpletn,1
undeserving,undrvg,1
reentered,reentd,1
supervised,Suprvsd,1
urbanites,urbnts,1
eldridge,ldrdg,1
abstracts,abstrcts,1
electrode,lctrd,1
wandered,wndr'd,1
sobering,sbrng,1
igniting,igntng,1
detachable,det'ble,1
denounce,dnounce,2
logistical,lgisticl,1
reverberates,revrbrats,1
dynasties,Dyn,1
droughts,DG,1
machined,mahined,1
anonymity,anony,1
cambodia,cmbd,1
voltaire,voltair,1
expeditions,xped,4
holidays,hols,1
inflationary,inflati,1
commissary,commssry,1
corrected,Crctd,1
unscheduled,nshdled,1
implication,implctn,2
distraught,distrght,1
biennial,binnial,1
sociocultural,socilcu,1
effluent,eflnt,1
exhortations,xhotatn,1
dictionaries,dctnres,1
manufacturing,mnfctring,1
